id;COT Carbone Organique Total;Antimoine (Sb);Arsenic (As);Baryum (Ba);Cadmium (Cd);Chrome (Cr);Cuivre (Cu);Mercure (Hg);Molybdene (Mo);Nickel (Ni);Plomb (Pb);Selenium (Se);Zinc (Zn);Benzo(a)pyrene;HAP (EPA) - somme;BTEX total;Hydrocarbures totaux C10-C40;Somme 6 PCB;Somme 7 PCB (Ballschmiter);Antimoine cumule (var. L/S);Arsenic cumule (var. L/S);Baryum cumule (var. L/S);Cadmium cumule (var. L/S);Chrome cumule (var. L/S);Cuivre cumule (var. L/S);Mercure cumule  (var. L/S);Molybdene cumule (var. L/S);Nickel cumule (var. L/S);Plomb cumule (var. L/S);Selenium cumule (var. L/S);Zinc cumule (var. L/S);Chlorures cumule  (var. L/S );COT cumule (var. L/S);Fluorures cumule  (var. L/S);Fraction soluble cumule  (var. L/S);Indice  phenol cumule (var. L/S);Sulfates cumule (var. L/S);Filiere d'evacuation resultats bruts;Filiere d'evacuation resultats lixiviation;Filiere d'evacuation finale;sam_ctime;sam_comment;ctx_name;ctx_ouvrage;ctx_timestamp;ctx_x;ctx_y;ctx_z;ctx_tech_depth_high;ctx_tech_depth_low;g;ctx_barcode;ctx_pid;real_tech_depth;elements_declassant;pred_glm_moy_Zn_ XRF;pred_glm_med_Zn_ XRF;pred_glm_30p_Zn_ XRF;pred_glm_70p_Zn_ XRF;pred_glm_moy_che_conduc_new;pred_glm_med_che_conduc_new;pred_glm_30p_che_conduc_new;pred_glm_70p_che_conduc_new;pred_glm_moy_ch_chlorure_new;pred_glm_med_ch_chlorure_new;pred_glm_30p_ch_chlorure_new;pred_glm_70p_ch_chlorure_new;pred_glm_moy_che_fluorures_new;pred_glm_med_che_fluorures_new;pred_glm_30p_che_fluorures_new;pred_glm_70p_che_fluorures_new;pred_glm_moy_S_ XRF;pred_glm_med_S_ XRF;pred_glm_30p_S_ XRF;pred_glm_70p_S_ XRF;pred_glm_moy_Cl_ XRF;pred_glm_med_Cl_ XRF;pred_glm_30p_Cl_ XRF;pred_glm_70p_Cl_ XRF;pred_glm_moy_Pb_ XRF;pred_glm_med_Pb_ XRF;pred_glm_30p_Pb_ XRF;pred_glm_70p_Pb_ XRF;pred_glm_moy_Cu_ XRF;pred_glm_med_Cu_ XRF;pred_glm_30p_Cu_ XRF;pred_glm_70p_Cu_ XRF;pred_glm_moy_Cr_ XRF;pred_glm_med_Cr_ XRF;pred_glm_30p_Cr_ XRF;pred_glm_70p_Cr_ XRF;pred_glm_moy_Ba_ XRF;pred_glm_med_Ba_ XRF;pred_glm_30p_Ba_ XRF;pred_glm_70p_Ba_ XRF;pred_glm_moy_As_ XRF;pred_glm_med_As_ XRF;pred_glm_30p_As_ XRF;pred_glm_70p_As_ XRF;pred_glm_moy_Ni_ XRF;pred_glm_med_Ni_ XRF;pred_glm_30p_Ni_ XRF;pred_glm_70p_Ni_ XRF;pred_glm_moy_Se_ XRF;pred_glm_med_Se_ XRF;pred_glm_30p_Se_ XRF;pred_glm_70p_Se_ XRF;che_sulfates_comp_trees;ch_chlorure_comp_trees;ch_ph_comp_trees;S_ XRF_comp_trees;Mo_ XRF_comp_trees;Sb_ XRF_comp_trees;Ba_ XRF_comp_trees;Se_ XRF_comp_trees;Cl_ XRF_comp_trees
0603P_TE04_33.5-33;23000;1.1;1.1;100;<0.1;5.0;3;<0.05;<1.0;3;1.2;<1.0;9.5;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;1.9;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;12;0 - 10;14;1000;0 - 0.1;1100;ISDI;ISDI+;ISDI+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;33.5;33.0;SO;;0.0;Carrotier;Fluorures cumule  (var. L/S)!Sulfates cumule (var. L/S);10.374443814288584;10.430149561335444;8.602902393951437;12.225310036365626;203.1481531236245;202.87779999544347;124.8513749891094;285.53372656103227;4217.796672487956;2.438025751742316;1.200703108433098;5.670482397713518;1.2634747381834164;1.2639479100845912;0.7247298483174134;1.8508844808857017;1.4847928893040838;0.19340900954036588;0.07157497221725533;0.5424572573267263;2.741598277063617e+43;565.1883293280367;90.33668428078323;2071.8666206212383;185.74398633776246;1.522430217662488;0.8447328462343662;3.0877857846966563;21.85741854509043;4.621706873544179;2.461935600368708;8.07705118988995;19.20485568048889;2.6940243499566705;1.3835321708118014;5.093104326268613;51.90817991898727;37.90608502993656;24.703996212252;55.43880715181343;1.7706596925425286;1.7706026148789973;1.1001534190381266;2.431501915123872;4.1467389448140874;4.135205818965861;3.144712965857169;5.09651495173329;1.2172829171690993;0.5381856066428148;0.2223701115714376;1.1441142641197009;69.8;6.526666666666667;7.215;466.2389125;0.0;0.8856666666666667;88.95;0.049;590.98
0603P_TE04_33-32.5;16000;1.1;1.1;28;<0.1;2.9;2.6;<0.05;<1.0;2.5;0.9;<1.0;6.6;<0.050;0.066;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.91;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;22;0 - 10;15;1400;0 - 0.1;830;ISDI;ISDI+;ISDI+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;33.0;32.5;SO;;0.0;Carrotier;Fluorures cumule  (var. L/S);8.642980390059867;8.698820963142559;6.827233943137816;10.566455877343047;438.4660442357891;439.99458434980005;380.1923739361413;497.8735216050272;3825.7581841082574;1.4895483264361769;0.8119899081293118;2.9670559262033653;1.3254778792682862;1.3331007156736203;0.7636876339270409;1.9029049488941543;1.684952464122748;0.6080685054511109;0.32034148670524565;1.2059800694167209;1.2755628125442838e+28;183.0828060446142;30.235253683551825;525.8141070550428;460.24477053556745;1.4695150527032297;0.8402971010896899;2.9047305491929127;8.474652014525455;2.6446297803461367;1.3557092609355454;5.118350013669829;309.2036150502617;2.584863143042716;1.343662789523989;4.844245530859677;35.000383498671866;19.735182778733325;11.887497381378054;30.256936074062352;1.63038105931718;1.642009475281375;1.0355403120454012;2.227072255978684;4.384784806907404;4.380847949503107;3.4126349070114737;5.3305977898740124;1.3578852513791098;0.7388351637119556;0.34263234082241883;1.361390163029286;51.0;4.666666666666667;7.436666666666667;466.2389125;0.4895;0.19243333333333326;88.95;0.3001333333333333;637.2333333333335
0603P_TE04_32.5-32;9300;0.9;2.8;15;<0.1;5.2;3.4;<0.05;<1.0;3.3;1.2;<1.0;7.9;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.45;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;8;0 - 10;12;19000;0 - 0.1;12000;ISDI;SEMPIN;SEMPIN;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;32.5;32.0;SO;;0.0;Carrotier;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);3.9852178540838237;3.9019827698547327;2.034484037988487;6.0245127344476375;2077.061612966393;2075.2988938566896;1964.1999458189264;2185.4155614327287;5598.8055099498815;1.9655981514460128;1.041489204096759;4.152848696802652;1.0877812559185849;1.0846605707675463;0.5517762997954475;1.6276359368001558;3233.974821100541;506.0807689144864;160.71010513838345;1562.4878059375214;1.3007071598097409e+28;181.58829567730552;32.74849132198186;610.8346751249967;43.17809037003193;1.424959851440489;0.8697243985007463;2.871999192859023;10.215259520527301;2.9760487834209037;1.5238399918169934;5.366772765024769;183417.45791789304;2.743247987957358;1.3785797127083979;5.3429729886053465;22.897030697181115;11.058347868738002;6.831197035937103;17.583848829079546;2.177336365137234;2.179004498670451;1.5907461214752674;2.7759881982530032;4.035396260948081;4.06057684698353;3.1697086584512983;4.881016580158555;1.4603840364713812;0.9249259744728059;0.4821923480449864;1.5465765934149551;116.2;4.004;6.996666666666667;10236.4;0.34304;0.40693333333333337;41.5275;0.6586333333333334;590.98
0603P_TE04_32-31.5;22000;1;<1.0;14;<0.1;2.3;6.4;<0.05;<1.0;3.8;0.9;<1.0;5.2;<0.050;n.d.;n.d.;26.6;n.d.;n.d.;0 - 0.05;0 - 0.05;0.41;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;11;0 - 10;16;1500;0 - 0.1;1000;ISDI;ISDI+;ISDI+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;32.0;31.5;SO;;0.0;Carrotier;Fluorures cumule  (var. L/S);6.003159854269732;6.042140469876824;4.035200435184079;8.043579933700611;384.8736606208845;385.0582022414196;321.5053912389899;453.05850923372657;39665.95398994595;1.996232123225261;1.0398949195105724;4.335752657061861;1.416806250792884;1.4298150897805657;0.8562246741069268;1.9550755473195816;3.566131661296993;1.1719938808558736;0.5393201061978207;2.508102057005541;5.3326287911972745e+29;35.031610718682444;7.053740986634884;97.29587744957443;76.04856793895013;1.2439148827554571;0.7521279194987949;2.344999826586115;14.911050364694825;2.5653026946531057;1.2732188295741125;4.9047026168433625;9.608519370744057;4.034979669908907;2.1294117633561256;7.352945906012867;30.512253596230124;20.935331604086766;12.44824357568021;32.616241677743396;1.002658681690135;1.0176274901540021;0.30537407952644546;1.6798662787587941;5.477426962794205;5.468727060559745;4.370494525201273;6.599788539416753;2.17617429658645;0.83947849637228;0.4517743258631327;1.484097123382645;69.8;4.004;7.436666666666667;466.2389125;0.4895;1.6777278999999998;156.84976057142856;0.3001333333333333;561.62
0603P_TE04_31.5-31;41000;1;1.1;33;<0.1;4.9;6;<0.05;<1.0;4.3;3.2;<1.0;7.4;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;1.9;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;12;0 - 10;15;1800;0 - 0.1;1100;ISDI;ISDI+;ISDI+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;31.5;31.0;SO;;0.0;Carrotier;Fluorures cumule  (var. L/S)!Sulfates cumule (var. L/S);14.098847116964413;14.235650121043015;11.922196486808724;16.30310815333174;435.76175148090414;436.0049092627622;377.8626332864865;496.34872709734793;2360.2649802083865;1.4765533910571291;0.8253061220661538;2.9817352266251698;1.3025412517145647;1.3202034534797162;0.7263130363639775;1.8678186582648464;169.09161050246158;12.237054461183135;4.044769948554676;39.847822675615156;3.1964331999457e+26;670.273273678046;93.15175027762504;2256.152813194425;611.1334640523138;1.5922096406302688;0.8832763909771553;3.148817168875364;947.1077434827292;4.446427546660046;2.320681852304328;8.528504041034243;18.502020330024305;3.848370856795457;2.091929129838488;7.043639818449532;74.24498934818929;50.44991748746293;30.83510294848179;80.23891975587975;2.431953978479349;2.4194870127810386;1.7103635548286;3.1019740348791562;7.391110828746294;7.408729381527655;6.199897137843131;8.655384840403919;2.0214096177452756;1.1315416855589897;0.5134518131022794;2.1267354383057917;90.0;6.526666666666667;7.436666666666667;466.2389125;0.4895;1.6777278999999998;88.95;0.8305;461.66666666666674
0603P_TE04_31-30.5;50000;0.6;1.9;13;<0.1;6.5;7.3;<0.05;<1.0;6.4;3;<1.0;14;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.18;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;12;0 - 10;11;1600;0 - 0.1;570;ISDI;ISDI+;ISDI+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;31.0;30.5;SO;;0.0;Carrotier;Fluorures cumule  (var. L/S);11.801988542674275;11.910621844727393;9.7867404531725;13.880726793169373;479.59846529835914;481.838586855942;419.594466770214;535.2862214731449;59543536.89434873;1.6594135646815704;0.9018348567723492;3.2757278449212497;1.009937916031764;1.0074868566840651;0.4446331646049089;1.5522470939456916;5.371625402848284;1.197245627496336;0.4906273460165601;2.792537044659478;1.0075233000066834e+24;22.521451020008755;4.9068534070783265;56.94514000123589;116.6954036442851;1.3694874214278092;0.7892526001844005;2.7553053239155085;57.86554510070885;5.122479847110318;2.7461626522325044;9.208065527207538;105.6485349596235;4.418969094940168;2.255072434506129;8.123162203229167;22.603873143760648;14.543371724934785;9.13661191774353;22.97842386733204;2.2643876663573996;2.287727724398457;1.6953876017121985;2.8883978703905027;6.418094942506263;6.418835909756898;5.611344089340099;7.25963868787262;1.9549528052981449;1.2649245333394847;0.7130149781006996;2.0380830977559925;53.75;4.004;7.215;466.2389125;0.4895;0.57735207;81.75333333333333;0.3001333333333333;561.62
0603P_TE04_30.5-30;9400;<0.5;12;12;<0.1;29.0;3.8;<0.05;1.8;12;4.3;<1.0;28;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.18;0 - 0.001;0 - 0.02;0.04;0 - 0.0003;0.21;0.11;0 - 0.05;0 - 0.05;0.04;310;21;11;24000;0 - 0.1;16000;ISDI;SEMPIN;SEMPIN;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;30.5;30.0;SBa;;0.0;Tarière;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);12.413996613877627;12.321261907678625;10.352780574573696;14.494666696934347;3589.1097256849266;3574.743559790725;3274.453487950309;3893.5467963196575;50417.10523942035;9.271949079857556;3.4833796114296485;30.642970728991397;1.3684964793045111;1.3710202264331874;0.7979925043460496;1.951423522727304;563016.3519964468;3320.953573042985;402.58397323409673;29320.89589806806;6.790294858141167e+29;1528.1768765243453;205.91882989530643;5354.8411990965615;93.61392001511824;1.978224549673436;1.1026016393878548;4.053707841886647;17.713050599222466;4.509130350257623;2.311374778185897;8.160453740380502;9.028997163633909;3.7011043805474046;1.968758410025751;7.049458016380526;23.02024497262816;9.875060551922775;4.484108957638507;19.422669074430328;6.507834576642686;6.453346561612689;5.534022108538274;7.460438292863928;6.362970724975902;6.406491221845016;4.933917753357645;7.754450406835204;1.5383637798446173;0.9286608011686899;0.4609134071382222;1.6589594822354492;69.25;42.675;6.8933333333333335;34656.666666666664;2.70264378;0.9146666666666666;107.3;0.2558;285.16885417205884
0603P_TE04_30-29.5;3400;<0.5;7.3;15;<0.1;31.0;3;<0.05;2;11;4.1;<1.0;23;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.13;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.2;0.1;0 - 0.05;0 - 0.05;0 - 0.02;280;18;10;18000;0 - 0.1;11000;ISDI;SEMPIN;SEMPIN;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;30.0;29.5;SBa;;0.0;Tarière;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);14.145871395591906;14.134300038534393;12.687805798505766;15.556308567937045;3176.6193524381433;3153.512441020033;2953.914266694086;3378.2784351404907;415878.1292182853;6.919876218933113;2.852398751011045;19.97574139330505;1.1796743511030297;1.1727559119267414;0.6213394658347349;1.738740581890189;226499.10943840825;5994.4701560296;1561.209247693842;22180.03081383388;2.6853465195417372e+35;413.30816763412076;73.3298109881832;1252.3725171820965;447.13082710337363;2.042037427251205;1.0927094453987445;4.208726237984524;47.962165341261425;3.443662116267052;1.9727295725747245;6.156143255452577;15.111905052739274;3.359374307741952;1.705876721123209;6.293067863882518;30.777385639040407;12.544727070878706;5.577915373750608;24.472292380130984;4.777082731442824;4.7888695318164265;4.079459812390603;5.514984313583945;5.819943095417044;5.799223338454134;4.510708861408569;7.109133506299921;1.906415882075249;1.14687052757539;0.6413572345043622;1.9211746297241807;69.25;42.675;7.44;34656.666666666664;2.70264378;0.9146666666666666;107.3;0.2558;590.98
0603P_TE04_29.5-29;2900;<0.5;8.8;13;<0.1;36.0;3.5;<0.05;1.5;14;5.4;<1.0;27;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0 - 0.1;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.12;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;380;19;12;5500;0 - 0.1;3000;ISDI;ISDI+;ISDI+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;29.5;29.0;SBa;;0.0;Tarière;Fluorures cumule  (var. L/S)!Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);20.174025629818583;20.07233300077824;18.540214089983703;21.65555934233769;2404.23053950673;2378.7546472406384;2082.4618417821675;2673.711051223841;9501.04761298177;3.5243657153694947;1.6283950575516204;9.584390213474565;1.3479968309347767;1.3379473639330712;0.7850135911379172;1.9001346565401245;6776.384323137708;344.83771798202133;72.738981388829;1381.9378435220044;6.092166310952002e+38;348.08560512607505;57.05316682298324;1191.0502554888699;84.62338628942148;1.977951643735452;1.0577701636255612;4.158227974224358;36.969425473414375;3.9876217995438163;2.1945204724430165;6.8012712331895;13.81304728275193;4.486486267029585;2.037051542662612;8.894372654894909;34.0744227836761;18.635344512389885;9.53181988673979;34.703940126295926;5.8011964107485925;5.791339055205532;5.079010636482293;6.515173385183866;8.095704185533169;8.140450203184784;6.8091218625900485;9.487312134816827;2.213971764872521;1.449313424423469;0.8092714500184474;2.393576157326203;33.300000000000004;42.675;8.182500000000001;4600.666666666667;1.5653333333333332;0.9146666666666666;48.8525;0.2558;461.66666666666674
0603P_TE04_29-28.5;2000;<0.5;8.3;15;<0.1;42.0;3.6;<0.05;1.1;16;7;<1.0;31;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.14;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.11;0.11;0 - 0.05;0 - 0.05;0 - 0.02;260;18;10;23000;0 - 0.1;15000;ISDI;SEMPIN;SEMPIN;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;29.0;28.5;SBa;;0.0;Tarière;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.300000000000004;42.675;7.406666666666666;10236.4;1.5653333333333332;0.9146666666666666;107.3;0.2558;461.66666666666674
0603P_TE04_28.5-28;34000;<0.5;5.4;14;<0.1;21.0;2.6;<0.05;1.5;8;3.4;<1.0;16;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.32;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.11;0.13;0 - 0.05;0 - 0.05;0 - 0.02;260;18;10;24000;0 - 0.1;15000;ISDI;SEMPIN;SEMPIN;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;28.5;28.0;SBa;;0.0;Tarière;Fraction soluble cumule  (var. L/S)!Sulfates cumule (var. L/S);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.300000000000004;42.675;7.406666666666666;10236.4;1.5653333333333332;0.9146666666666666;107.3;0.2558;285.16885417205884
0603P_TE04_28-27.5;53000;<0.5;11;18;0.3;50.0;17;<0.05;10;34;9.6;<1.0;53;<0.050;n.d.;n.d.;39.8;n.d.;n.d.;0 - 0.05;0 - 0.05;0.31;0.003;0 - 0.02;0.02;0 - 0.0003;0.82;0.08;0 - 0.05;0 - 0.05;0.05;460;24;15;8100;0 - 0.1;4700;TN+;ISDI+;TN+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;28.0;27.5;SBa;;0.0;Tarière;Molybdene (Mo)!Nickel (Ni);31.24112961451869;31.05491242008735;27.74457427887639;34.620846825528204;3043.366522551819;3014.035133310721;2650.0609577888818;3376.954506525947;317065.60495121195;5.9369018325845495;2.279205400048241;17.38322434488499;1.4198210065163719;1.4169715907266662;0.8451824959670187;2.0013470830039184;487669.5380269376;197.6607199556361;11.451425120336973;2000.8653310861137;1.561278965197279e+45;3712.5783205454713;331.9884400745434;15657.793368508608;456.39179908409767;2.73375766197233;1.3870082901528713;6.880455822346902;29.5165848885146;9.317258466592314;3.9720266472159134;19.66130940031751;100.47354256272078;35.2747647934131;17.135072799057742;68.00807236330992;367.05140369856207;28.46244541079628;12.402392922667033;58.29396644357829;7.708022948703253;7.700507569596838;6.528790515374622;8.826650378491717;18.577086207400416;18.553693681733108;16.320375765068732;20.81103233684355;2.3229401836319155;1.454335670978086;0.7796324725737334;2.5154373045082967;33.300000000000004;42.675;8.182500000000001;0.0;2.4341456000000004;1.004;81.99266666666666;3.2111771;34.82908
0603P_TE04_27.5-27;40000;<0.5;8.6;20;<0.1;35.0;4.7;<0.05;5.9;15;5.8;<1.0;29;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0.17;0 - 0.001;0 - 0.02;0 - 0.02;0 - 0.0003;0.54;0.06;0 - 0.05;0 - 0.05;0 - 0.02;350;25;14;7000;0 - 0.1;3400;TN+;ISDI+;TN+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;27.5;27.0;SBa;;0.0;Tarière;Molybdene (Mo);20.94003567865153;20.818599495034114;19.389960250192125;22.36761868442912;2622.107815812145;2597.693308227587;2355.977034530891;2862.484636724949;11000.840947956196;4.8685111448294505;2.0667983847807285;13.585510077065553;1.50157916501506;1.4958751932977807;0.9526226356980024;2.0613601512537265;10968.762148832053;473.1464709631964;112.72875152965752;1848.377897466796;1.97787900828448e+23;487.2452442600728;59.09991752514547;1674.5364645953393;56.44584634471631;2.0600276320705886;1.1175266269793154;4.5871215137602555;8.91019408542552;4.939371939966997;2.770591355884288;8.268445884295229;13.288802758662856;5.2376127929197684;2.4667820651944616;10.053349368732645;59.89009756313438;27.547316255117348;15.554709624542305;47.1531302819287;5.827949883433338;5.8187850007797675;5.058770377968137;6.553617880259905;9.405336183441252;9.464900529119461;8.227151684880482;10.7005020560208;2.288677637701904;1.3342904524171848;0.7550372142422936;2.2749983270146434;33.300000000000004;42.675;7.376666666666668;0.0;2.4341456000000004;0.9146666666666666;448.196;0.2558;283.8333333333333
0603P_TE04_27-26.5;5900;1;6.8;10;<0.1;24.0;3.9;<0.05;2.6;11;3.7;<1.0;18;<0.050;n.d.;n.d.;<20.0;n.d.;n.d.;0 - 0.05;0 - 0.05;0 - 0.1;0.001;0 - 0.02;0.03;0 - 0.0003;0.42;0 - 0.05;0 - 0.05;0 - 0.05;0.03;370;20;12;3900;0 - 0.1;1700;ISDI;ISDI+;ISDI+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;27.0;26.5;SBa;;0.0;Tarière;Fluorures cumule  (var. L/S)!Sulfates cumule (var. L/S);18.477016547740213;18.39358211206344;17.125560449630555;19.751242283789672;2280.243370193921;2254.386398925457;1980.7123509957894;2535.0725803763826;24716.55385170944;4.5912155448652765;2.013347067031501;13.008381705890162;1.2983905773018116;1.3009049263055636;0.7149636082258495;1.8556606700813048;1121.9529469625115;111.079808561616;34.356778173114016;371.1771184916637;2.2780978430575532e+33;3167.909385371251;351.83066383850553;13025.777876430651;40.73400250195501;2.0792008466190826;1.1164598861654338;4.498266127928387;6.65144417203618;2.3810386264063097;1.3006049845814815;4.147052644569209;3900.3386629784495;3.852857366512304;1.8872664213600387;7.9288118986744545;44.349198477057726;16.448686452278096;9.16753783516478;27.02331913943646;4.816102180502778;4.8228377363284105;4.172878357592967;5.457591312500306;7.163651452039624;7.1507269622505305;6.124773114921418;8.213970933722464;1.9031704214797915;1.181982420353466;0.6463900893412997;1.9853000014525384;33.300000000000004;42.675;8.182500000000001;0.0;2.70264378;0.9146666666666666;24.926666666666666;0.2558;34.82908
0603P_TE04_26.5-26;30000;<0.5;7;9.1;<0.1;24.0;8.9;<0.05;4.4;13;3.7;<1.0;21;<0.050;n.d.;n.d.;26.3;n.d.;n.d.;0 - 0.05;0 - 0.05;0 - 0.1;0 - 0.001;0 - 0.02;0.04;0 - 0.0003;0.61;0 - 0.05;0 - 0.05;0 - 0.05;0.18;290;25;14;4300;0 - 0.1;1600;TN+;ISDI+;TN+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;26.5;26.0;SBa;;0.0;Tarière;Molybdene (Mo);12.427969754095562;12.4242625106443;11.088918832244877;13.798150473579009;2127.4814102164296;2113.9558906595867;1900.908674179184;2325.04454966432;3152.941877642277;3.8883674585831964;1.81587111584602;10.631907410845086;1.3658009747284872;1.3733084598951981;0.8003056080764723;1.9105118623110613;1497.5084349365054;64.1563332668791;13.052784207550134;276.6568721276423;3.8138693374302365e+22;214.94660784826002;33.526311338028954;736.6361820942128;86.70499542916674;1.48975974440215;0.8895598999122878;3.1557839714795204;23.316071886692306;3.0849791765845263;1.7369398773266085;5.389844889357363;29.356362849337586;6.80079360467677;3.477444669415468;12.324100763171465;29.024233029578003;16.547922880496486;9.03790932380312;27.509609550980702;4.047767293249528;4.036816316781895;3.3739634050680714;4.72861727675871;8.366318611874636;8.37291287143091;7.36022508873906;9.416159300461377;1.5733643376315851;0.934379213276972;0.5048201051813309;1.6018861355999157;33.300000000000004;42.675;9.176666666666668;0.0;2.6807248;1.004;448.196;0.7935810500000001;34.82908
0603P_TE04_26-25.5;10000;0.7;9.4;11;0.2;22.0;9.5;<0.05;11;13;3.4;<1.0;20;<0.050;n.d.;n.d.;50;n.d.;n.d.;0 - 0.05;0 - 0.05;0 - 0.1;0.001;0 - 0.02;0.03;0.0004;2.3;0 - 0.05;0 - 0.05;0 - 0.05;0 - 0.02;580;30;18;4500;0 - 0.1;1800;TN+;SEMPIN;TN+;1,56E+12;;0603P_TE04;0603P;2019-04-08T10:57:38.000Z;1668753.79239495;8187637.968931599;70.5;26.0;25.5;SBa;;0.0;Tarière;Molybdene (Mo);13.787597404877035;13.78716266227266;11.946908086539734;15.693278555074036;3378.378413931377;3339.814802425672;2896.898709339455;3786.4693960532677;39522934.85651057;5.833360318891067;2.429399027032596;17.2365191690049;1.8448030236534465;1.838388818565959;1.252869542572982;2.4261380826984125;3243.613024523793;58.435936408003386;10.623048742566844;306.13148129796207;5.263200772991456e+27;4908.289957789354;481.13460975388085;21750.12719799384;496.9045248867167;1.8255511109431999;1.0052770645274451;3.782793496342787;5.8483749180814195;2.6883498873958347;1.420418943080489;4.998396647407167;402.7139608940837;8.453383079668775;3.2546020443124815;20.412732599129093;50.43641954947654;28.013037290004764;16.258870124482804;44.23542197275997;5.065866067876823;5.059869171775418;4.2523941661833184;5.839413176447008;9.236251339164617;9.289815630698985;8.161206711680027;10.371885246125624;1.4281463976027693;0.8280150927173264;0.4181422389933913;1.4255720399168756;33.300000000000004;42.675;8.182500000000001;0.0;2.4341456000000004;0.720475;56.693822;4.50370275;283.8333333333333
